Image_Name,Number,Gender,Hand,Finger,Alteration,Difficulty
128__M_Left_ring_finger_Obl.BMP,128,M,Left,ring,Obl,Hard
128__M_Left_ring_finger_Zcut.BMP,128,M,Left,ring,Zcut,Hard
128__M_Left_thumb_finger_CR.BMP,128,M,Left,thumb,CR,Hard
128__M_Left_thumb_finger_Obl.BMP,128,M,Left,thumb,Obl,Hard
128__M_Right_index_finger_CR.BMP,128,M,Right,index,CR,Hard
128__M_Right_index_finger_Obl.BMP,128,M,Right,index,Obl,Hard
128__M_Right_index_finger_Zcut.BMP,128,M,Right,index,Zcut,Hard
128__M_Right_middle_finger_CR.BMP,128,M,Right,middle,CR,Hard
128__M_Right_middle_finger_Obl.BMP,128,M,Right,middle,Obl,Hard
128__M_Right_ring_finger_CR.BMP,128,M,Right,ring,CR,Hard
128__M_Right_ring_finger_Obl.BMP,128,M,Right,ring,Obl,Hard
128__M_Right_ring_finger_Zcut.BMP,128,M,Right,ring,Zcut,Hard
128__M_Right_thumb_finger_CR.BMP,128,M,Right,thumb,CR,Hard
128__M_Right_thumb_finger_Obl.BMP,128,M,Right,thumb,Obl,Hard
128__M_Right_thumb_finger_Zcut.BMP,128,M,Right,thumb,Zcut,Hard
129__M_Left_index_finger_CR.BMP,129,M,Left,index,CR,Hard
129__M_Left_index_finger_Obl.BMP,129,M,Left,index,Obl,Hard
129__M_Left_index_finger_Zcut.BMP,129,M,Left,index,Zcut,Hard
129__M_Left_little_finger_Obl.BMP,129,M,Left,little,Obl,Hard
129__M_Left_middle_finger_CR.BMP,129,M,Left,middle,CR,Hard
129__M_Left_middle_finger_Obl.BMP,129,M,Left,middle,Obl,Hard
129__M_Left_middle_finger_Zcut.BMP,129,M,Left,middle,Zcut,Hard
129__M_Left_ring_finger_CR.BMP,129,M,Left,ring,CR,Hard
129__M_Left_ring_finger_Obl.BMP,129,M,Left,ring,Obl,Hard
129__M_Left_ring_finger_Zcut.BMP,129,M,Left,ring,Zcut,Hard
129__M_Left_thumb_finger_CR.BMP,129,M,Left,thumb,CR,Hard
129__M_Left_thumb_finger_Obl.BMP,129,M,Left,thumb,Obl,Hard
129__M_Right_index_finger_CR.BMP,129,M,Right,index,CR,Hard
129__M_Right_index_finger_Obl.BMP,129,M,Right,index,Obl,Hard
129__M_Right_index_finger_Zcut.BMP,129,M,Right,index,Zcut,Hard
129__M_Right_little_finger_CR.BMP,129,M,Right,little,CR,Hard
129__M_Right_little_finger_Obl.BMP,129,M,Right,little,Obl,Hard
129__M_Right_little_finger_Zcut.BMP,129,M,Right,little,Zcut,Hard
129__M_Right_middle_finger_CR.BMP,129,M,Right,middle,CR,Hard
129__M_Right_middle_finger_Obl.BMP,129,M,Right,middle,Obl,Hard
129__M_Right_middle_finger_Zcut.BMP,129,M,Right,middle,Zcut,Hard
129__M_Right_ring_finger_Obl.BMP,129,M,Right,ring,Obl,Hard
129__M_Right_thumb_finger_CR.BMP,129,M,Right,thumb,CR,Hard
129__M_Right_thumb_finger_Obl.BMP,129,M,Right,thumb,Obl,Hard
129__M_Right_thumb_finger_Zcut.BMP,129,M,Right,thumb,Zcut,Hard
12__M_Left_index_finger_CR.BMP,12,M,Left,index,CR,Hard
12__M_Left_index_finger_Obl.BMP,12,M,Left,index,Obl,Hard
12__M_Left_little_finger_CR.BMP,12,M,Left,little,CR,Hard
12__M_Left_little_finger_Obl.BMP,12,M,Left,little,Obl,Hard
12__M_Left_little_finger_Zcut.BMP,12,M,Left,little,Zcut,Hard
12__M_Left_middle_finger_Obl.BMP,12,M,Left,middle,Obl,Hard
12__M_Left_ring_finger_CR.BMP,12,M,Left,ring,CR,Hard
12__M_Left_ring_finger_Obl.BMP,12,M,Left,ring,Obl,Hard
12__M_Left_thumb_finger_CR.BMP,12,M,Left,thumb,CR,Hard
12__M_Left_thumb_finger_Obl.BMP,12,M,Left,thumb,Obl,Hard
12__M_Left_thumb_finger_Zcut.BMP,12,M,Left,thumb,Zcut,Hard
12__M_Right_index_finger_CR.BMP,12,M,Right,index,CR,Hard
12__M_Right_index_finger_Obl.BMP,12,M,Right,index,Obl,Hard
12__M_Right_little_finger_CR.BMP,12,M,Right,little,CR,Hard
12__M_Right_little_finger_Obl.BMP,12,M,Right,little,Obl,Hard
12__M_Right_middle_finger_CR.BMP,12,M,Right,middle,CR,Hard
12__M_Right_middle_finger_Obl.BMP,12,M,Right,middle,Obl,Hard
12__M_Right_thumb_finger_CR.BMP,12,M,Right,thumb,CR,Hard
12__M_Right_thumb_finger_Obl.BMP,12,M,Right,thumb,Obl,Hard
12__M_Right_thumb_finger_Zcut.BMP,12,M,Right,thumb,Zcut,Hard
130__F_Left_index_finger_CR.BMP,130,F,Left,index,CR,Hard
130__F_Left_index_finger_Obl.BMP,130,F,Left,index,Obl,Hard
130__F_Left_index_finger_Zcut.BMP,130,F,Left,index,Zcut,Hard
130__F_Left_little_finger_CR.BMP,130,F,Left,little,CR,Hard
130__F_Left_little_finger_Obl.BMP,130,F,Left,little,Obl,Hard
130__F_Left_middle_finger_Obl.BMP,130,F,Left,middle,Obl,Hard
130__F_Left_ring_finger_CR.BMP,130,F,Left,ring,CR,Hard
130__F_Left_ring_finger_Obl.BMP,130,F,Left,ring,Obl,Hard
130__F_Left_ring_finger_Zcut.BMP,130,F,Left,ring,Zcut,Hard
130__F_Left_thumb_finger_CR.BMP,130,F,Left,thumb,CR,Hard
130__F_Left_thumb_finger_Obl.BMP,130,F,Left,thumb,Obl,Hard
130__F_Left_thumb_finger_Zcut.BMP,130,F,Left,thumb,Zcut,Hard
130__F_Right_little_finger_CR.BMP,130,F,Right,little,CR,Hard
130__F_Right_little_finger_Obl.BMP,130,F,Right,little,Obl,Hard
130__F_Right_ring_finger_CR.BMP,130,F,Right,ring,CR,Hard
130__F_Right_ring_finger_Obl.BMP,130,F,Right,ring,Obl,Hard
130__F_Right_ring_finger_Zcut.BMP,130,F,Right,ring,Zcut,Hard
130__F_Right_thumb_finger_CR.BMP,130,F,Right,thumb,CR,Hard
130__F_Right_thumb_finger_Obl.BMP,130,F,Right,thumb,Obl,Hard
130__F_Right_thumb_finger_Zcut.BMP,130,F,Right,thumb,Zcut,Hard
131__M_Left_index_finger_CR.BMP,131,M,Left,index,CR,Hard
131__M_Left_index_finger_Obl.BMP,131,M,Left,index,Obl,Hard
131__M_Left_little_finger_CR.BMP,131,M,Left,little,CR,Hard
131__M_Left_little_finger_Obl.BMP,131,M,Left,little,Obl,Hard
131__M_Left_middle_finger_CR.BMP,131,M,Left,middle,CR,Hard
131__M_Left_middle_finger_Obl.BMP,131,M,Left,middle,Obl,Hard
131__M_Left_ring_finger_CR.BMP,131,M,Left,ring,CR,Hard
131__M_Left_ring_finger_Obl.BMP,131,M,Left,ring,Obl,Hard
131__M_Left_ring_finger_Zcut.BMP,131,M,Left,ring,Zcut,Hard
131__M_Left_thumb_finger_Obl.BMP,131,M,Left,thumb,Obl,Hard
131__M_Right_index_finger_Obl.BMP,131,M,Right,index,Obl,Hard
131__M_Right_little_finger_Obl.BMP,131,M,Right,little,Obl,Hard
131__M_Right_middle_finger_CR.BMP,131,M,Right,middle,CR,Hard
131__M_Right_middle_finger_Obl.BMP,131,M,Right,middle,Obl,Hard
131__M_Right_thumb_finger_CR.BMP,131,M,Right,thumb,CR,Hard
131__M_Right_thumb_finger_Obl.BMP,131,M,Right,thumb,Obl,Hard
131__M_Right_thumb_finger_Zcut.BMP,131,M,Right,thumb,Zcut,Hard
132__M_Left_index_finger_CR.BMP,132,M,Left,index,CR,Hard
132__M_Left_index_finger_Obl.BMP,132,M,Left,index,Obl,Hard
132__M_Left_index_finger_Zcut.BMP,132,M,Left,index,Zcut,Hard
132__M_Left_little_finger_CR.BMP,132,M,Left,little,CR,Hard
132__M_Left_little_finger_Obl.BMP,132,M,Left,little,Obl,Hard
132__M_Left_little_finger_Zcut.BMP,132,M,Left,little,Zcut,Hard
132__M_Left_middle_finger_Obl.BMP,132,M,Left,middle,Obl,Hard
132__M_Left_thumb_finger_CR.BMP,132,M,Left,thumb,CR,Hard
132__M_Left_thumb_finger_Obl.BMP,132,M,Left,thumb,Obl,Hard
132__M_Right_little_finger_CR.BMP,132,M,Right,little,CR,Hard
132__M_Right_little_finger_Obl.BMP,132,M,Right,little,Obl,Hard
132__M_Right_middle_finger_CR.BMP,132,M,Right,middle,CR,Hard
132__M_Right_middle_finger_Obl.BMP,132,M,Right,middle,Obl,Hard
132__M_Right_ring_finger_CR.BMP,132,M,Right,ring,CR,Hard
132__M_Right_ring_finger_Obl.BMP,132,M,Right,ring,Obl,Hard
132__M_Right_thumb_finger_CR.BMP,132,M,Right,thumb,CR,Hard
132__M_Right_thumb_finger_Obl.BMP,132,M,Right,thumb,Obl,Hard
132__M_Right_thumb_finger_Zcut.BMP,132,M,Right,thumb,Zcut,Hard
133__M_Left_index_finger_CR.BMP,133,M,Left,index,CR,Hard
133__M_Left_index_finger_Obl.BMP,133,M,Left,index,Obl,Hard
133__M_Left_index_finger_Zcut.BMP,133,M,Left,index,Zcut,Hard
133__M_Left_little_finger_CR.BMP,133,M,Left,little,CR,Hard
133__M_Left_little_finger_Obl.BMP,133,M,Left,little,Obl,Hard
133__M_Left_little_finger_Zcut.BMP,133,M,Left,little,Zcut,Hard
133__M_Left_thumb_finger_CR.BMP,133,M,Left,thumb,CR,Hard
133__M_Left_thumb_finger_Obl.BMP,133,M,Left,thumb,Obl,Hard
133__M_Left_thumb_finger_Zcut.BMP,133,M,Left,thumb,Zcut,Hard
133__M_Right_index_finger_Obl.BMP,133,M,Right,index,Obl,Hard
133__M_Right_little_finger_Obl.BMP,133,M,Right,little,Obl,Hard
133__M_Right_middle_finger_Obl.BMP,133,M,Right,middle,Obl,Hard
134__M_Left_index_finger_CR.BMP,134,M,Left,index,CR,Hard
134__M_Left_index_finger_Obl.BMP,134,M,Left,index,Obl,Hard
134__M_Left_index_finger_Zcut.BMP,134,M,Left,index,Zcut,Hard
134__M_Left_little_finger_Obl.BMP,134,M,Left,little,Obl,Hard
134__M_Left_ring_finger_CR.BMP,134,M,Left,ring,CR,Hard
134__M_Left_ring_finger_Obl.BMP,134,M,Left,ring,Obl,Hard
134__M_Left_ring_finger_Zcut.BMP,134,M,Left,ring,Zcut,Hard
134__M_Left_thumb_finger_CR.BMP,134,M,Left,thumb,CR,Hard
134__M_Left_thumb_finger_Obl.BMP,134,M,Left,thumb,Obl,Hard
134__M_Left_thumb_finger_Zcut.BMP,134,M,Left,thumb,Zcut,Hard
134__M_Right_index_finger_Obl.BMP,134,M,Right,index,Obl,Hard
134__M_Right_index_finger_Zcut.BMP,134,M,Right,index,Zcut,Hard
134__M_Right_little_finger_CR.BMP,134,M,Right,little,CR,Hard
134__M_Right_little_finger_Obl.BMP,134,M,Right,little,Obl,Hard
134__M_Right_little_finger_Zcut.BMP,134,M,Right,little,Zcut,Hard
134__M_Right_middle_finger_Obl.BMP,134,M,Right,middle,Obl,Hard
134__M_Right_middle_finger_Zcut.BMP,134,M,Right,middle,Zcut,Hard
134__M_Right_ring_finger_Obl.BMP,134,M,Right,ring,Obl,Hard
134__M_Right_thumb_finger_Obl.BMP,134,M,Right,thumb,Obl,Hard
135__F_Left_index_finger_CR.BMP,135,F,Left,index,CR,Hard
135__F_Left_index_finger_Obl.BMP,135,F,Left,index,Obl,Hard
135__F_Left_index_finger_Zcut.BMP,135,F,Left,index,Zcut,Hard
135__F_Left_little_finger_CR.BMP,135,F,Left,little,CR,Hard
135__F_Left_little_finger_Obl.BMP,135,F,Left,little,Obl,Hard
135__F_Left_middle_finger_CR.BMP,135,F,Left,middle,CR,Hard
135__F_Left_middle_finger_Obl.BMP,135,F,Left,middle,Obl,Hard
135__F_Left_middle_finger_Zcut.BMP,135,F,Left,middle,Zcut,Hard
135__F_Left_ring_finger_CR.BMP,135,F,Left,ring,CR,Hard
135__F_Left_ring_finger_Obl.BMP,135,F,Left,ring,Obl,Hard
135__F_Left_ring_finger_Zcut.BMP,135,F,Left,ring,Zcut,Hard
135__F_Right_little_finger_CR.BMP,135,F,Right,little,CR,Hard
135__F_Right_little_finger_Obl.BMP,135,F,Right,little,Obl,Hard
135__F_Right_middle_finger_Obl.BMP,135,F,Right,middle,Obl,Hard
135__F_Right_ring_finger_CR.BMP,135,F,Right,ring,CR,Hard
135__F_Right_ring_finger_Obl.BMP,135,F,Right,ring,Obl,Hard
135__F_Right_ring_finger_Zcut.BMP,135,F,Right,ring,Zcut,Hard
135__F_Right_thumb_finger_Obl.BMP,135,F,Right,thumb,Obl,Hard
136__F_Left_index_finger_Obl.BMP,136,F,Left,index,Obl,Hard
136__F_Left_ring_finger_CR.BMP,136,F,Left,ring,CR,Hard
136__F_Left_ring_finger_Obl.BMP,136,F,Left,ring,Obl,Hard
136__F_Left_thumb_finger_CR.BMP,136,F,Left,thumb,CR,Hard
136__F_Left_thumb_finger_Obl.BMP,136,F,Left,thumb,Obl,Hard
136__F_Right_index_finger_CR.BMP,136,F,Right,index,CR,Hard
136__F_Right_index_finger_Obl.BMP,136,F,Right,index,Obl,Hard
136__F_Right_index_finger_Zcut.BMP,136,F,Right,index,Zcut,Hard
136__F_Right_little_finger_CR.BMP,136,F,Right,little,CR,Hard
136__F_Right_little_finger_Obl.BMP,136,F,Right,little,Obl,Hard
136__F_Right_little_finger_Zcut.BMP,136,F,Right,little,Zcut,Hard
136__F_Right_middle_finger_CR.BMP,136,F,Right,middle,CR,Hard
136__F_Right_middle_finger_Obl.BMP,136,F,Right,middle,Obl,Hard
136__F_Right_middle_finger_Zcut.BMP,136,F,Right,middle,Zcut,Hard
137__M_Left_index_finger_CR.BMP,137,M,Left,index,CR,Hard
137__M_Left_index_finger_Obl.BMP,137,M,Left,index,Obl,Hard
137__M_Left_index_finger_Zcut.BMP,137,M,Left,index,Zcut,Hard
137__M_Left_little_finger_CR.BMP,137,M,Left,little,CR,Hard
137__M_Left_little_finger_Obl.BMP,137,M,Left,little,Obl,Hard
137__M_Left_middle_finger_CR.BMP,137,M,Left,middle,CR,Hard
137__M_Left_middle_finger_Obl.BMP,137,M,Left,middle,Obl,Hard
137__M_Left_middle_finger_Zcut.BMP,137,M,Left,middle,Zcut,Hard
137__M_Left_ring_finger_CR.BMP,137,M,Left,ring,CR,Hard
137__M_Left_ring_finger_Obl.BMP,137,M,Left,ring,Obl,Hard
137__M_Left_ring_finger_Zcut.BMP,137,M,Left,ring,Zcut,Hard
137__M_Left_thumb_finger_CR.BMP,137,M,Left,thumb,CR,Hard
137__M_Left_thumb_finger_Obl.BMP,137,M,Left,thumb,Obl,Hard
137__M_Left_thumb_finger_Zcut.BMP,137,M,Left,thumb,Zcut,Hard
137__M_Right_little_finger_CR.BMP,137,M,Right,little,CR,Hard
137__M_Right_little_finger_Obl.BMP,137,M,Right,little,Obl,Hard
137__M_Right_middle_finger_Obl.BMP,137,M,Right,middle,Obl,Hard
137__M_Right_ring_finger_CR.BMP,137,M,Right,ring,CR,Hard
137__M_Right_ring_finger_Obl.BMP,137,M,Right,ring,Obl,Hard
137__M_Right_ring_finger_Zcut.BMP,137,M,Right,ring,Zcut,Hard
137__M_Right_thumb_finger_Obl.BMP,137,M,Right,thumb,Obl,Hard
138__M_Left_little_finger_Obl.BMP,138,M,Left,little,Obl,Hard
138__M_Left_middle_finger_CR.BMP,138,M,Left,middle,CR,Hard
138__M_Left_middle_finger_Obl.BMP,138,M,Left,middle,Obl,Hard
138__M_Left_ring_finger_CR.BMP,138,M,Left,ring,CR,Hard
138__M_Left_ring_finger_Obl.BMP,138,M,Left,ring,Obl,Hard
138__M_Left_thumb_finger_CR.BMP,138,M,Left,thumb,CR,Hard
138__M_Left_thumb_finger_Obl.BMP,138,M,Left,thumb,Obl,Hard
138__M_Right_little_finger_Obl.BMP,138,M,Right,little,Obl,Hard
138__M_Right_middle_finger_CR.BMP,138,M,Right,middle,CR,Hard
138__M_Right_middle_finger_Obl.BMP,138,M,Right,middle,Obl,Hard
138__M_Right_middle_finger_Zcut.BMP,138,M,Right,middle,Zcut,Hard
139__M_Left_index_finger_CR.BMP,139,M,Left,index,CR,Hard
139__M_Left_index_finger_Obl.BMP,139,M,Left,index,Obl,Hard
139__M_Left_index_finger_Zcut.BMP,139,M,Left,index,Zcut,Hard
139__M_Left_little_finger_CR.BMP,139,M,Left,little,CR,Hard
139__M_Left_little_finger_Obl.BMP,139,M,Left,little,Obl,Hard
139__M_Left_little_finger_Zcut.BMP,139,M,Left,little,Zcut,Hard
139__M_Left_middle_finger_CR.BMP,139,M,Left,middle,CR,Hard
139__M_Left_middle_finger_Obl.BMP,139,M,Left,middle,Obl,Hard
139__M_Left_middle_finger_Zcut.BMP,139,M,Left,middle,Zcut,Hard
139__M_Left_ring_finger_CR.BMP,139,M,Left,ring,CR,Hard
139__M_Left_ring_finger_Obl.BMP,139,M,Left,ring,Obl,Hard
139__M_Left_ring_finger_Zcut.BMP,139,M,Left,ring,Zcut,Hard
139__M_Right_index_finger_CR.BMP,139,M,Right,index,CR,Hard
139__M_Right_index_finger_Obl.BMP,139,M,Right,index,Obl,Hard
139__M_Right_little_finger_CR.BMP,139,M,Right,little,CR,Hard
139__M_Right_little_finger_Obl.BMP,139,M,Right,little,Obl,Hard
139__M_Right_little_finger_Zcut.BMP,139,M,Right,little,Zcut,Hard
139__M_Right_middle_finger_CR.BMP,139,M,Right,middle,CR,Hard
139__M_Right_middle_finger_Obl.BMP,139,M,Right,middle,Obl,Hard
139__M_Right_middle_finger_Zcut.BMP,139,M,Right,middle,Zcut,Hard
139__M_Right_ring_finger_CR.BMP,139,M,Right,ring,CR,Hard
139__M_Right_ring_finger_Obl.BMP,139,M,Right,ring,Obl,Hard
139__M_Right_ring_finger_Zcut.BMP,139,M,Right,ring,Zcut,Hard
139__M_Right_thumb_finger_CR.BMP,139,M,Right,thumb,CR,Hard
139__M_Right_thumb_finger_Obl.BMP,139,M,Right,thumb,Obl,Hard
139__M_Right_thumb_finger_Zcut.BMP,139,M,Right,thumb,Zcut,Hard
13__F_Left_index_finger_CR.BMP,13,F,Left,index,CR,Hard
13__F_Left_index_finger_Obl.BMP,13,F,Left,index,Obl,Hard
13__F_Left_little_finger_CR.BMP,13,F,Left,little,CR,Hard
13__F_Left_little_finger_Obl.BMP,13,F,Left,little,Obl,Hard
13__F_Left_middle_finger_CR.BMP,13,F,Left,middle,CR,Hard
13__F_Left_middle_finger_Obl.BMP,13,F,Left,middle,Obl,Hard
13__F_Left_ring_finger_CR.BMP,13,F,Left,ring,CR,Hard
13__F_Left_ring_finger_Obl.BMP,13,F,Left,ring,Obl,Hard
13__F_Left_thumb_finger_CR.BMP,13,F,Left,thumb,CR,Hard
13__F_Left_thumb_finger_Obl.BMP,13,F,Left,thumb,Obl,Hard
13__F_Left_thumb_finger_Zcut.BMP,13,F,Left,thumb,Zcut,Hard
13__F_Right_index_finger_Obl.BMP,13,F,Right,index,Obl,Hard
13__F_Right_middle_finger_CR.BMP,13,F,Right,middle,CR,Hard
13__F_Right_middle_finger_Obl.BMP,13,F,Right,middle,Obl,Hard
13__F_Right_middle_finger_Zcut.BMP,13,F,Right,middle,Zcut,Hard
13__F_Right_thumb_finger_Obl.BMP,13,F,Right,thumb,Obl,Hard
140__F_Left_index_finger_CR.BMP,140,F,Left,index,CR,Hard
140__F_Left_index_finger_Obl.BMP,140,F,Left,index,Obl,Hard
140__F_Left_index_finger_Zcut.BMP,140,F,Left,index,Zcut,Hard
140__F_Left_little_finger_CR.BMP,140,F,Left,little,CR,Hard
140__F_Left_little_finger_Obl.BMP,140,F,Left,little,Obl,Hard
140__F_Left_ring_finger_CR.BMP,140,F,Left,ring,CR,Hard
140__F_Left_ring_finger_Obl.BMP,140,F,Left,ring,Obl,Hard
140__F_Left_ring_finger_Zcut.BMP,140,F,Left,ring,Zcut,Hard
140__F_Left_thumb_finger_CR.BMP,140,F,Left,thumb,CR,Hard
140__F_Left_thumb_finger_Obl.BMP,140,F,Left,thumb,Obl,Hard
140__F_Left_thumb_finger_Zcut.BMP,140,F,Left,thumb,Zcut,Hard
140__F_Right_index_finger_Obl.BMP,140,F,Right,index,Obl,Hard
140__F_Right_middle_finger_CR.BMP,140,F,Right,middle,CR,Hard
140__F_Right_middle_finger_Obl.BMP,140,F,Right,middle,Obl,Hard
140__F_Right_middle_finger_Zcut.BMP,140,F,Right,middle,Zcut,Hard
140__F_Right_ring_finger_CR.BMP,140,F,Right,ring,CR,Hard
140__F_Right_ring_finger_Obl.BMP,140,F,Right,ring,Obl,Hard
140__F_Right_ring_finger_Zcut.BMP,140,F,Right,ring,Zcut,Hard
140__F_Right_thumb_finger_Obl.BMP,140,F,Right,thumb,Obl,Hard
141__F_Left_middle_finger_Obl.BMP,141,F,Left,middle,Obl,Hard
141__F_Left_ring_finger_CR.BMP,141,F,Left,ring,CR,Hard
141__F_Left_ring_finger_Obl.BMP,141,F,Left,ring,Obl,Hard
141__F_Left_ring_finger_Zcut.BMP,141,F,Left,ring,Zcut,Hard
141__F_Left_thumb_finger_CR.BMP,141,F,Left,thumb,CR,Hard
141__F_Left_thumb_finger_Obl.BMP,141,F,Left,thumb,Obl,Hard
141__F_Left_thumb_finger_Zcut.BMP,141,F,Left,thumb,Zcut,Hard
141__F_Right_index_finger_CR.BMP,141,F,Right,index,CR,Hard
141__F_Right_index_finger_Obl.BMP,141,F,Right,index,Obl,Hard
141__F_Right_little_finger_CR.BMP,141,F,Right,little,CR,Hard
141__F_Right_little_finger_Obl.BMP,141,F,Right,little,Obl,Hard
141__F_Right_middle_finger_CR.BMP,141,F,Right,middle,CR,Hard
141__F_Right_middle_finger_Obl.BMP,141,F,Right,middle,Obl,Hard
141__F_Right_middle_finger_Zcut.BMP,141,F,Right,middle,Zcut,Hard
141__F_Right_thumb_finger_CR.BMP,141,F,Right,thumb,CR,Hard
141__F_Right_thumb_finger_Obl.BMP,141,F,Right,thumb,Obl,Hard
141__F_Right_thumb_finger_Zcut.BMP,141,F,Right,thumb,Zcut,Hard
142__F_Left_little_finger_CR.BMP,142,F,Left,little,CR,Hard
142__F_Left_little_finger_Obl.BMP,142,F,Left,little,Obl,Hard
142__F_Left_middle_finger_CR.BMP,142,F,Left,middle,CR,Hard
142__F_Left_middle_finger_Obl.BMP,142,F,Left,middle,Obl,Hard
142__F_Left_middle_finger_Zcut.BMP,142,F,Left,middle,Zcut,Hard
142__F_Left_ring_finger_CR.BMP,142,F,Left,ring,CR,Hard
142__F_Left_ring_finger_Obl.BMP,142,F,Left,ring,Obl,Hard
142__F_Left_thumb_finger_CR.BMP,142,F,Left,thumb,CR,Hard
142__F_Left_thumb_finger_Obl.BMP,142,F,Left,thumb,Obl,Hard
142__F_Left_thumb_finger_Zcut.BMP,142,F,Left,thumb,Zcut,Hard
142__F_Right_index_finger_CR.BMP,142,F,Right,index,CR,Hard
142__F_Right_index_finger_Obl.BMP,142,F,Right,index,Obl,Hard
142__F_Right_index_finger_Zcut.BMP,142,F,Right,index,Zcut,Hard
142__F_Right_little_finger_CR.BMP,142,F,Right,little,CR,Hard
142__F_Right_little_finger_Obl.BMP,142,F,Right,little,Obl,Hard
142__F_Right_little_finger_Zcut.BMP,142,F,Right,little,Zcut,Hard
142__F_Right_middle_finger_CR.BMP,142,F,Right,middle,CR,Hard
142__F_Right_middle_finger_Obl.BMP,142,F,Right,middle,Obl,Hard
142__F_Right_ring_finger_CR.BMP,142,F,Right,ring,CR,Hard
142__F_Right_ring_finger_Obl.BMP,142,F,Right,ring,Obl,Hard
142__F_Right_thumb_finger_Obl.BMP,142,F,Right,thumb,Obl,Hard
143__M_Left_index_finger_CR.BMP,143,M,Left,index,CR,Hard
143__M_Left_index_finger_Obl.BMP,143,M,Left,index,Obl,Hard
143__M_Left_index_finger_Zcut.BMP,143,M,Left,index,Zcut,Hard
143__M_Left_middle_finger_CR.BMP,143,M,Left,middle,CR,Hard
143__M_Left_middle_finger_Obl.BMP,143,M,Left,middle,Obl,Hard
143__M_Left_ring_finger_CR.BMP,143,M,Left,ring,CR,Hard
143__M_Left_ring_finger_Obl.BMP,143,M,Left,ring,Obl,Hard
143__M_Left_ring_finger_Zcut.BMP,143,M,Left,ring,Zcut,Hard
143__M_Left_thumb_finger_CR.BMP,143,M,Left,thumb,CR,Hard
143__M_Left_thumb_finger_Obl.BMP,143,M,Left,thumb,Obl,Hard
143__M_Left_thumb_finger_Zcut.BMP,143,M,Left,thumb,Zcut,Hard
143__M_Right_middle_finger_CR.BMP,143,M,Right,middle,CR,Hard
143__M_Right_middle_finger_Obl.BMP,143,M,Right,middle,Obl,Hard
143__M_Right_middle_finger_Zcut.BMP,143,M,Right,middle,Zcut,Hard
143__M_Right_ring_finger_CR.BMP,143,M,Right,ring,CR,Hard
143__M_Right_ring_finger_Obl.BMP,143,M,Right,ring,Obl,Hard
143__M_Right_thumb_finger_CR.BMP,143,M,Right,thumb,CR,Hard
143__M_Right_thumb_finger_Obl.BMP,143,M,Right,thumb,Obl,Hard
143__M_Right_thumb_finger_Zcut.BMP,143,M,Right,thumb,Zcut,Hard
144__M_Left_index_finger_CR.BMP,144,M,Left,index,CR,Hard
144__M_Left_index_finger_Obl.BMP,144,M,Left,index,Obl,Hard
144__M_Left_little_finger_CR.BMP,144,M,Left,little,CR,Hard
144__M_Left_little_finger_Obl.BMP,144,M,Left,little,Obl,Hard
144__M_Left_ring_finger_CR.BMP,144,M,Left,ring,CR,Hard
144__M_Left_ring_finger_Obl.BMP,144,M,Left,ring,Obl,Hard
144__M_Left_ring_finger_Zcut.BMP,144,M,Left,ring,Zcut,Hard
144__M_Left_thumb_finger_CR.BMP,144,M,Left,thumb,CR,Hard
144__M_Left_thumb_finger_Obl.BMP,144,M,Left,thumb,Obl,Hard
144__M_Right_index_finger_CR.BMP,144,M,Right,index,CR,Hard
144__M_Right_index_finger_Obl.BMP,144,M,Right,index,Obl,Hard
144__M_Right_index_finger_Zcut.BMP,144,M,Right,index,Zcut,Hard
144__M_Right_little_finger_CR.BMP,144,M,Right,little,CR,Hard
144__M_Right_little_finger_Obl.BMP,144,M,Right,little,Obl,Hard
144__M_Right_middle_finger_CR.BMP,144,M,Right,middle,CR,Hard
144__M_Right_middle_finger_Obl.BMP,144,M,Right,middle,Obl,Hard
144__M_Right_middle_finger_Zcut.BMP,144,M,Right,middle,Zcut,Hard
144__M_Right_thumb_finger_CR.BMP,144,M,Right,thumb,CR,Hard
144__M_Right_thumb_finger_Obl.BMP,144,M,Right,thumb,Obl,Hard
144__M_Right_thumb_finger_Zcut.BMP,144,M,Right,thumb,Zcut,Hard
145__M_Left_little_finger_CR.BMP,145,M,Left,little,CR,Hard
145__M_Left_little_finger_Obl.BMP,145,M,Left,little,Obl,Hard
145__M_Left_middle_finger_CR.BMP,145,M,Left,middle,CR,Hard
145__M_Left_middle_finger_Obl.BMP,145,M,Left,middle,Obl,Hard
145__M_Left_middle_finger_Zcut.BMP,145,M,Left,middle,Zcut,Hard
145__M_Left_ring_finger_CR.BMP,145,M,Left,ring,CR,Hard
145__M_Left_ring_finger_Obl.BMP,145,M,Left,ring,Obl,Hard
145__M_Left_ring_finger_Zcut.BMP,145,M,Left,ring,Zcut,Hard
145__M_Left_thumb_finger_CR.BMP,145,M,Left,thumb,CR,Hard
145__M_Left_thumb_finger_Obl.BMP,145,M,Left,thumb,Obl,Hard
145__M_Left_thumb_finger_Zcut.BMP,145,M,Left,thumb,Zcut,Hard
145__M_Right_index_finger_Obl.BMP,145,M,Right,index,Obl,Hard
145__M_Right_little_finger_CR.BMP,145,M,Right,little,CR,Hard
145__M_Right_little_finger_Obl.BMP,145,M,Right,little,Obl,Hard
145__M_Right_little_finger_Zcut.BMP,145,M,Right,little,Zcut,Hard
